Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Llevar a cabo investigaciones en UX,4.8,Beginner level,21 hours (approximately),Flexible schedule,206 reviews,Planificar y realizar estudios de usabilidad moderados y no moderados. Sintetizar las observaciones de los estudios de usabilidad y sacar conclusiones.Compartir la metodología de la investigación y las conclusiones por medio de habilidades de presentación persuasivas.Modificar los diseños de baja fidelidad en función de las conclusiones de la investigación.,"['Diseño de la experiencia del usuario (UXD)', 'Experiencia del usuario (UX)', 'Pruebas de usabilidad', 'Investigación en UX', 'Prototipo']","['Planificación de estudios de investigación en UX', 'Investigación con estudios de usabilidad', 'Analizar y sintetizar los resultados de la investigación', 'Compartir las conclusiones de la investigación para el desarrollo de mejores diseños']",['Google Career Certificates'],['Google'],Computer Science,https://www.coursera.org/learn/llevar-a-cabo-investigaciones-en-ux
Practical Introduction to the Command Line,4.5,Beginner level,2 hours,,368 reviews,"You'll understand and distinguish between the fundamental terms - terminal emulator, shell, bash, command line, and prompt.You'll know how to effectively manipulate files and directories through the command line.You'll Learn how to apply your knowledge of the command line to solve day-to-day problems.","['Computer Programming', 'Command Line', 'Productivity', 'Terminal', 'Bash']",['Learn step-by-step'],['Stanimira Vlaeva'],['Coursera Project Network'],Computer Science,https://www.coursera.org/projects/practical-introduction-to-the-command-line
Compartir datos a través del arte de la visualización,4.7,Beginner level,24 hours (approximately),Flexible schedule,355 reviews,Describir el uso de las visualizaciones de datos para hablar sobre datos y los resultados de su análisis.Identificar Tableau como una herramienta de visualización de datos y comprender sus usosExplicar qué son las historias basadas en datos refiriéndose a su importancia y sus atributosExplicar las prácticas y los principios relacionados con las presentaciones eficaces,"['Visualización de Datos (DataViz)', 'Tableau Software', 'presentación', 'análisis de datos']","['Visualización de datos', 'Crear visualizaciones de datos con Tableau', 'Cómo crear historias de datos', 'Crear presentaciones y diapositivas']",['Google Career Certificates'],['Google'],Computer Science,https://www.coursera.org/learn/compartir-datos-a-traves-del-arte-de-la-visualizacion
Distributed Computing with Spark SQL,4.5,Intermediate level,13 hours (approximately),Flexible schedule,654 reviews,"Use the collaborative Databricks workspace to write scalable Spark SQL code that executes against a cluster of machinesInspect the Spark UI to analyze query performance and identify bottlenecksCreate an end-to-end pipeline that reads data, transforms it, and saves the resultBuild a medallion (bronze, silver, gold) lakehouse architecture with Delta Lake to ensure the reliability, scalability, and performance of your data","['Data Science', 'SQL', 'Apache Spark', 'Delta Lake']","['Introduction to Spark', 'Spark Core Concepts', 'Engineering Data Pipelines', 'Data Lakes, Warehouses and Lakehouses']","['Conor Murphy', 'Brooke Wenig']","['University of California, Davis']",Computer Science,https://www.coursera.org/learn/spark-sql
Production Machine Learning Systems,4.6,Advanced level,18 hours (approximately),Flexible schedule,956 reviews,"Compare static versus dynamic training and inferenceManage model dependenciesSet up distributed training for fault tolerance, replication, and moreExport models for portability",[],"['Introduction to Advanced Machine Learning on Google Cloud', 'Architecting Production ML Systems', 'Designing Adaptable ML Systems', 'Designing High-Performance ML Systems', 'Building Hybrid ML Systems', 'Summary']",['Google Cloud Training'],['Google Cloud'],Computer Science,https://www.coursera.org/learn/gcp-production-ml-systems
Introduction to Machine Learning: Supervised Learning,3.3,Intermediate level,39 hours (approximately),Flexible schedule,43 reviews,Use modern machine learning tools and python libraries.Compare logistic regression’s strengths and weaknesses.Explain how to deal with linearly-inseparable data.Explain what decision tree is & how it splits nodes.,"['Hyperparameter', 'sklearn', 'ensembling', 'Decision Tree']","['Introduction to Machine Learning, Linear Regression', 'Multilinear Regression', 'Logistic Regression', 'Non-parametric Models', 'Ensemble Methods', 'Kernel Method']",['Geena Kim '],['University of Colorado Boulder'],Computer Science,https://www.coursera.org/learn/introduction-to-machine-learning-supervised-learning
Browser-based Models with TensorFlow.js,4.8,Intermediate level,18 hours (approximately),Flexible schedule,965 reviews,Train and run inference in a browserHandle data in a browserBuild an object classification and recognition model using a webcam,"['Tensorflow', 'Convolutional Neural Network', 'Object Detection', 'Machine Learning', 'TensorFlow.js']","['Introduction to TensorFlow.js', 'Image Classification In the Browser', 'Converting Models to JSON Format', 'Transfer Learning with Pre-Trained Models']",['Laurence Moroney'],['DeepLearning.AI'],Computer Science,https://www.coursera.org/learn/browser-based-models-tensorflow
Enterprise Systems,4.8,Beginner level,7 hours (approximately),Flexible schedule,712 reviews,Learn (more) about Enterprise Systems/Enterprise Resource Planning Systems (ERPs).  Understand why ERPs are useful to companies.  Develop an appreciate of the managerial aspects related to the selection and implementation of ERPs.  Learn practical knowledge that would help to address real world business problems associated with ERP usage and implementation.  ,"['Management', 'IT Skills and Knowledge']","['Enterprise Resource Planning (ERP) Fundamentals', 'Business Processes in ERP', 'Software Selection & Considerations', 'Change Management', 'Course Project']",['Jason Chan'],['University of Minnesota'],Computer Science,https://www.coursera.org/learn/enterprise-systems
RPA Basics and Introduction to UiPath,4.7,Beginner level,6 hours (approximately),Flexible schedule,265 reviews,Robotic Process Automation basic concepts UiPath Studio and its User InterfaceHow to build automation projects in UiPath Studio,"['Studio', 'Workflow', 'rpa', 'Uipath', 'Automation']","['RPA Overview', 'UiPath Overview', 'Studio Overview', 'Features of Studio']",[],['UiPath'],Computer Science,https://www.coursera.org/learn/rpa-basics-and-introduction-to-uipath
"Activos, amenazas y vulnerabilidades",4.8,Beginner level,22 hours (approximately),Flexible schedule,101 reviews,"Clasificación de activosAnálisis de una superficie de ataque para encontrar riesgos y vulnerabilidadesIdentificación de amenazas, como ingeniería social, software malicioso (malware) y vulnerabilidades de seguridad basadas en la redResumen del proceso de modelado de amenazas","['Análisis de amenazas', 'Criptografía', 'Clasificación de activos', 'Autenticación', 'Evaluación de la vulnerabilidad']","['Introducción a la seguridad de los activos', 'Protección de los activos de la organización', 'Vulnerabilidades en los sistemas', 'Amenazas a la seguridad de los activos']",['Google Career Certificates'],['Google'],Computer Science,https://www.coursera.org/learn/activos-amenazas-y-vulnerabilidades
Functional Programming Principles in Scala,4.8,Intermediate level,56 hours (approximately),Flexible schedule,"8,226 reviews","Understand the principles of functional programmingWrite purely functional programs, using recursion, pattern matching, and higher-order functionsDesign immutable data structuresCombine functional programming with objects and classes","['Recursion', 'Scala Programming', 'Higher-Order Function', 'Immutable Data Types', 'Functional Programming']","['Getting Started + Functions & Evaluation', 'Higher Order Functions', 'Data and Abstraction', 'Types and Pattern Matching', 'Lists', 'Collections']",['Martin Odersky'],['École Polytechnique Fédérale de Lausanne'],Computer Science,https://www.coursera.org/learn/scala-functional-programming
Data Visualization with R,4.6,Beginner level,12 hours (approximately),Flexible schedule,195 reviews,"Create bar charts, histograms, pie charts, scatter plots, line graphs, box plots, and maps using R and related packages. Design customized charts and plots using annotations, axis titles, text labels, themes, and faceting. Create maps using the Leaflet package for R. Create interactive dashboards using the Shiny package for R. ","['Data Science', 'Data Analysis', 'Data Visualization', 'R Programming']","['Module 1 - Introduction to Data Visualization', 'Module 2 - Basic Plots, Maps, and Customization', 'Module 3 - Dashboards', 'Module 4 - Final Assignment']","['Saishruthi Swaminathan', 'Tiffany Zhu', 'Gabriela de Queiroz', 'Yiwen Li']",['IBM'],Computer Science,https://www.coursera.org/learn/data-visualization-r
Introduction to Embedded Machine Learning,4.8,Intermediate level,Approx. 17 hours to complete,Flexible schedule,598 reviews,The basics of a machine learning systemHow to deploy a machine learning model to a microcontrollerHow to use machine learning to make decisions and predictions in an embedded system,"['Computer Programming', 'Arduino', 'Machine Learning', 'Microcontroller', 'Embedded System Design']","['Introduction to Machine Learning', 'Introduction to Neural Networks', 'Audio classification and Keyword Spotting']","['Alexander Fred-Ojala', 'Shawn Hymel']",['Edge Impulse'],Computer Science,https://www.coursera.org/learn/introduction-to-embedded-machine-learning
Study Designs in Epidemiology,4.8,Intermediate level,8 hours (approximately),Flexible schedule,563 reviews,Compare and contrast different epidemiological study designs in order to describe their strengths and weaknesses.,"['Randomized Controlled Trial', 'Study designs', 'Case-Control Study', 'Cohort']","['Introduction to Study Designs: Ecological and Cross-Sectional Studies', 'Case Control Studies', 'Cohort Studies and Nested Studies', 'Randomised Controlled Trials']",['Filippos Filippidis'],['Imperial College London'],Computer Science,https://www.coursera.org/learn/study-designs-epidemiology
Probabilistic Graphical Models 3: Learning,4.6,Advanced level,66 hours (approximately),Flexible schedule,298 reviews,,"['Algorithms', 'Expectation–Maximization (EM) Algorithm', 'Graphical Model', 'Markov Random Field']","['Learning: Overview', ""Review of Machine Learning Concepts from Prof. Andrew Ng's Machine Learning Class (Optional)"", 'Parameter Estimation in Bayesian Networks', 'Learning Undirected Models', 'Learning BN Structure', 'Learning BNs with Incomplete Data', 'Learning Summary and Final', 'PGM Wrapup']",['Daphne Koller'],['Stanford University'],Computer Science,https://www.coursera.org/learn/probabilistic-graphical-models-3-learning
