Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
紅樓夢-母神崇拜 (The Red Chamber Dream (2)),,Beginner level,Approx. 26 hours to complete,Flexible schedule,,,[],"['先修知識', '第一講、總論：超越少女崇拜', '第二講、女媧：「創世」與「救世」之神的複合', '第三講、警幻仙姑：愛與美的悲劇命運女神', '第四講、賈母：愛與美的幸運之神', '第五講、王夫人：給予「第二次出生」的「雙重母親」', '第六講、賈元春：大觀天下的家國母神', '第七講、劉姥姥：大地之母', '問與答']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/rcd2
東亞儒學：孟子一(East Asian Confucianisms: Mencius (1)),,Beginner level,Approx. 14 hours to complete,Flexible schedule,,,[],"['第 1 講 孔子及其思想遺產', '第 2 講 歷史變局中孟子的人格與風格', '第 3 講 孟子的思維方式與傳統中華文化的價值理念', '第 4 講 孟子思想中的生命觀與身體觀：從「六氣」到「浩然之氣」的轉化', '第 5 講 孟子的政治思想：王道政治的理想及其背叛', ' 第 6 講 孟子理想中的「公」與「私」「理」之衝突問題及其解消', '第 7 講 孟子的教育思想：「心靈的覺醒」及其在全球化時代的新啟示']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/mencius1
L’antisémitisme : De ses origines à nos jours,,Beginner level,Approx. 21 hours to complete,Flexible schedule,,Débattre de ce qu’est l’antisémitisme et de ce qu’il a d’unique   Expliquer les racines historiques et idéologiques de l’antisémitisme et comment il s’est développé    Identifier le langage et les actions antisémites dans le passé et dans le présent   Discuter des caractéristiques de l’antisémitisme aujourd’hui    ,[],"['QU’EST-CE QUE L’ANTISÉMITISME\u2009? DÉFINITIONS ET ORIGINES', 'LES ÉVOLUTIONS DE L’ANTISÉMITISME', 'L’ANTISÉMITISME GÉNOCIDAIRE: DE LA PREMIÈRE GUERRE MONDIALE À L’HOLOCAUSTE', 'L’ANTISÉMITISME CONTEMPORAIN', 'LE MONDE ISLAMIQUE ET ARABE', 'ABORDER L’ANTISÉMITISME']","['Dr. Yossi Kugler', 'Dafna Dolinko', 'Dmitry Kolotilenko']",Yad Vashem ,Arts and Humanities,https://www.coursera.org/learn/antisemitisme
"Race, Gender, and Culture",,Beginner level,9 hours (approximately),Flexible schedule,,Understand how baseball illuminates the history of race relations. Analyze the challenges faced by women in sports and America. Illuminate how baseball reflects on American culture.  ,"['Sports', 'Culture', 'America', 'Baseball', 'US History']","['Baseball Comes of Age', 'Baseball Culture', 'Only the Ball was White', 'Post War']",[],University of Colorado Boulder,Arts and Humanities,https://www.coursera.org/learn/race-gender-and-culture
Exploring Beethoven's Piano Sonatas Part 3,4.9,Beginner level,Approx. 7 hours to complete,Flexible schedule,113 reviews,,[],"['welcome to class', 'Op. 10 No. 1', 'Op. 22', 'op. 31 no. 2', 'opp. 78, 79 and 81a', 'Listening to the Sonatas', 'Your Thoughts Welcome']",[],Curtis Institute of Music,Arts and Humanities,https://www.coursera.org/learn/exploring-beethoven-piano-sonatas-3
20世纪西方音乐 Western Music in the 20th Century,4.4,Beginner level,Approx. 14 hours to complete,Flexible schedule,47 reviews,,[],"['音乐的史纲与音乐的风格', '音乐的空间与音乐的时间', '20世纪西方音乐的多元新秩序特征', '世纪末情结下的法国音乐：德彪西与拉威尔', '表现主义与勋伯格、贝尔格、韦伯恩', '新古典主义与斯特拉文斯基、欣德米特、法国六人团', '民族主义：匈牙利、英国、美国、俄罗斯', '期末考试']",[],Peking University,Arts and Humanities,https://www.coursera.org/learn/20cnwm
品读道家的智慧,4.7,Advanced level,Approx. 22 hours to complete,Flexible schedule,67 reviews,,[],"['绪论', '道家的渊源和宗旨', '老子其人其书', '老子其道', '庄子其人其书', '庄子其道']",[],Xi'an Jiaotong University,Arts and Humanities,https://www.coursera.org/learn/daojiao
Improvisação no Jazz,4.7,Intermediate level,Approx. 11 hours to complete,Flexible schedule,16 reviews,,[],"['BOAS-VINDAS', 'IMPROVISAÇÃO COMO UMA LINGUAGEM', 'VOCABULÁRIO DO IMPROVISADOR', 'FAZENDO ESCOLHAS DE ESCALA EM TEMPO REAL', 'HARMONIA PARA IMPROVISADORES', 'TEMA E VARIAÇÃO']",[],Berklee,Arts and Humanities,https://www.coursera.org/learn/improvisacao-no-jazz
The Piano Sonata: Beethoven and the Romantics,,Intermediate level,12 hours (approximately),Flexible schedule,,"Learn how the piano sonata was taken to new heights by Beethoven.Explore the ""War of the Romantics.""Understand the differences between Viennese and English/French traditions of piano music.","['Beethoven', 'Piano sonatas', 'The Romantics']","['Setting the Stage', 'Ludwig van Beethoven', 'Romantics', 'Course Conclusion and Honors Track Formal Analysis']",[],University of Michigan,Arts and Humanities,https://www.coursera.org/learn/piano-sonata-beethoven-to-romantics
Edit your photos for Social Media with Easil,,Beginner level,2 hours,,,Create an individual photo project for social media in Easil.,"['Social Media Marketing', 'Photography', 'Graphic Design']",['Learn step-by-step'],[],Coursera Project Network,Arts and Humanities,https://www.coursera.org/projects/edit-photos-social-media-easil
《新教伦理与资本主义精神》导读,4.6,,Approx. 10 hours to complete,Flexible schedule,128 reviews,,[],"['导论', '韦伯和他的时代', '宗教与资本主义', '基督宗教与西方文明', '入世禁欲的宗教基础', '韦伯与亚洲']",[],Fudan University,Arts and Humanities,https://www.coursera.org/learn/max-weber
导演思维：微影人的自我修养,4.5,,14 hours (approximately),Flexible schedule,47 reviews,,[],"['课程介绍', '认识微电影', '微电影创作现场', '勤修微影人观念', '勤养微电影思维', '后记：微影人宣言']",[],Fudan University,Arts and Humanities,https://www.coursera.org/learn/daoyan-siwei-weiyingren
宇宙之旅：展现生命 (Journey of the Universe: The Unfolding of Life),4.9,,Approx. 24 hours to complete,Flexible schedule,11 reviews,,[],"['欢迎来到宇宙之旅：展现生命', '介绍 - 宇宙之始', '星系和星的形成', '我们的太阳系和生命的出现', '生和死和动物的激情', '从人类的起源到成为一个行星存在', '在新兴地球社区内，重新思考物质和时间']","['Mary Evelyn Tucker', 'John Grim']",Yale University,Arts and Humanities,https://www.coursera.org/learn/yuzhou-zhi-lu
Asian American History and Identity: An Anti-Racism Toolkit,,Beginner level,Approx. 19 hours to complete,Flexible schedule,,"Define anti-asian racism and its history in the USRecognize the diversity of AAPI cultures, perspectives, and experiencesIdentify bias, discrimination, and racism in various spacesDevelop a skill set for responding to anti-asian racism","['Stereotypes and Representation', 'anti-racism', 'Asian-American Identity', 'Intersectionality', 'Asian-American History']","['Introducing Asian American Communities', 'Exploring The Contours of Asian American History', 'Covid-19, Media Representation, and Becoming an Active Bystander', 'Course Conclusion and  Evaluation ']","['Maxwell Cassity', 'Kariann Yokota']",University of Colorado Boulder,Arts and Humanities,https://www.coursera.org/learn/asian-american-history-identity-antiracism-toolkit
中國園林文學 (二) (Chinese Garden Literature (2)),,Beginner level,Approx. 17 hours to complete,Flexible schedule,,認識中國古典文人園林的審美特質及文化投影。增進中國園林文學的解讀能力，詮釋與思索前人的存在經驗。關懷自己與存在空間的關係，培養深入體察及審美創新的能力。,[],"['蘇舜欽的人生際遇', '清風明月本無價的滄浪亭\x0b', '滄浪亭的歷史記憶', '祁彪佳與寓山的逢會', '寓山園林的景象與生活', '體現主體價值的寓山', '西湖上的園舟與舟園', '不繫園的多重身分', '不繫園的文化意義', '「中國園林文學 (二)」期末評量']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/chinese-garden-literature-2
大學之理念 (The Idea of a University),,Beginner level,Approx. 15 hours to complete,Flexible schedule,,,['Chinese Language'],"['導論：21世紀大學教育的新挑戰', '大學的發展軌跡、方向及其問題：歐美與臺灣', '大學作為知識社群', '大學作為政治組織', '大學作為經濟組織', '大學與政治領域之關係', '從21世紀狂流中奮起，讓生命飛揚', '期末評量']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/idea-of-a-university
Становление современной Украины,,Beginner level,Approx. 23 hours to complete,Flexible schedule,,,[],['Становление современной Украины'],[],Yale University,Arts and Humanities,https://www.coursera.org/learn/the-making-of-modern-ukraine-ru
The French Revolution,4.8,Beginner level,Approx. 23 hours to complete,Flexible schedule,324 reviews,,[],"['Week 1 - France in the 1780s', 'Week 2 - The Revolution of 1789', 'Week 3 - The Reconstruction of France, 1789-92', 'Week 4  - The Republic in crisis 1792-93', 'Week 5 - Ending the Terror and Ending the Revolution', 'Week 6 - Change and continuity: How revolutionary was the Revolution?']",[],The University of Melbourne,Arts and Humanities,https://www.coursera.org/learn/french-revolution
東亞儒家：人文精神一(East Asian Confucianisms: Humanism (1)),4.9,,Approx. 13 hours to complete,Flexible schedule,47 reviews,,[],"['第 1 講 導論：為什麼在21世紀必須重溫東亞儒家人文精神', '第 2 講 總論：東亞儒家傳統中的人文精神', '第 3 講 孔子的生命智慧', '第 4 講 孟子思想中的生命智慧', '第 5 講《大學》的生命智慧', '第 6 講 東亞儒家的身體觀與修身方法', '第 7 講 東亞儒家的生死觀及其人文精神']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/east-asian-confucianisms-humanism1
《论语》的智慧,4.5,,Approx. 19 hours to complete,Flexible schedule,42 reviews,,[],"['《论语》其书', '《论语》真谛之为人', '《论语》真谛之为学', '《论语》真谛之为政', '现代价值']",[],Xi'an Jiaotong University,Arts and Humanities,https://www.coursera.org/learn/kongzi
又見大觀：《紅樓夢》中的烏托邦 (The Red Chamber Dream (3): Daguan Garden),,Beginner level,Approx. 24 hours to complete,Flexible schedule,,本課程旨在使學習者能理解並敘述「大觀園」此一空間場域內的各種規畫和設計所蘊含的象徵寓義。,"['紅樓夢', '烏托邦', '大觀園']","['大觀園總論', '大觀園的基址與象徵寓意', '先入園者及園中花魂', '大觀園的水流設計', '大觀園山石設計的象徵寓意', '大觀園重要建築的命名過程', '大觀園空間配置的象徵寓意', '大觀園屋舍內部設計的象徵寓意', '大觀園裏的動物象徵', '大觀園裏的植物象徵']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/the-red-chamber-dream-daguan-garden
深扣孔孟 (An Inquiry into Confucius and Mencius),,Beginner level,Approx. 18 hours to complete,Flexible schedule,,本課程教學目標，旨在使學習者者能深入理解、辨析及涵詠孔孟思想的精華要義，期望處於 21 世紀學習者，能從孔孟儒家思想中提煉出日常生活的智慧。,"['孟子', '自我', '21 世紀', '孔子', '他者']","['人應如何學習？學習的目標是什麼？', '「自我」是什麼？人應如何轉化「自我」？', '人應如何思考婚姻及家庭？', '在 21 世紀如何治理國家？如何安立合理的政治體制？', '在 21 世紀「政治認同」與「文化認同」張力中如何抉擇？', '在 21 世紀全球化時代中，如何維持友誼？「自我」與「他者」如何互動？', '在 21 世紀「自由」與「秩序」的張力之中，人應如何安立生命？', '人如何面對死亡？']",[],National Taiwan University,Arts and Humanities,https://www.coursera.org/learn/inquiry-into-confucius-and-mencius
Agent-based Generative Art | NetLogo,,Beginner level,1.5 hours,,,"Program the movements and behaviors of digital agents.Create a resourceful ""Dashboard"" for the generation of art pieces.Share and present your Generative Art pieces in an online digital gallery.","['Design', 'Computer Programming', 'Art', 'ABM']",['Learn step-by-step'],[],Coursera Project Network,Arts and Humanities,https://www.coursera.org/projects/agent-based-generative-art
Sonidos digitales: síntesis y procesamiento en el computador,,Intermediate level,Approx. 19 hours to complete,Flexible schedule,,Comprender conceptos fundamentales del fenómeno sonoro.Conocer los aspectos teóricos y prácticos del audio digital.Diseñar y aplicar herramientas de síntesis y transformación de sonidos.,"['Sound Synthesis', 'Sound-based computer programming', 'Sound Processing']","['Material para el curso', 'Módulo 1: Introducción al sonido', 'Módulo 2: Audio digital', 'Módulo 3: Efectos y procesamiento de sonidos', 'Módulo 4: Métodos de generación de sonidos', 'Módulo 5: Aplicaciones de síntesis y procesamiento digital de audio']","['Veronica Marin Bley', 'Rodrigo Cadiz']",Pontificia Universidad Católica de Chile,Arts and Humanities,https://www.coursera.org/learn/sonidos-digitales
Food Ethics,,Beginner level,Approx. 47 hours to complete,Flexible schedule,,,[],"['First Dish: Utilitarianism and Animal Agriculture (and a Side of Beef!)', 'Second Dish: From Utilitarianism to Kantianism (and a Side of Alternative Meat!)', 'Third Dish: God, Virtue, and some Non-Western Approaches (and a Side of Food Psychology!)', 'Fourth Dish: Food Justice, Race, and Diet-Related Disease (and a Side of Justice for Farmworkers!)', 'Fifth Dish: The ""Ithaca-Hopewell"" Model (and a Side of New Jersey Choices!)', 'Food Politics plus a Doggie Bag of Difference-Making (and a Side of Organic!)']",[],Princeton University,Arts and Humanities,https://www.coursera.org/learn/foodethics
