Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Azure: create a REST API using NodeJS Serverless Functions,4.4,Beginner level,2 hours,,63 reviews,Create a Function App and Serverless FunctionsUnderstand bindings and route templatesCreate an API out of the Serverless Functions,"['Azure API Management', 'Microsoft Azure', 'serverless']",['Learn step-by-step'],['Mario Ferraro'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/azure-create-a-rest-api-using-nodejs-serverless-functions
Systems and Application Security,4.8,Beginner level,16 hours (approximately),Flexible schedule,144 reviews,,[],"['Identify and Analyze Malicious Code and Activity', 'Implement and Operate Endpoint Device Security', 'Operate and Configure Cloud Security', 'Secure Big Data Systems & Operate and Secure Virtual Environments', 'Case Study', 'End-of-Course Assessment']",['(ISC)² Education & Training'],['ISC2'],Information Technology,https://www.coursera.org/learn/systems-application-security-sscp
Cybersecurity Foundations for Risk Management,4.6,Beginner level,7 hours (approximately),Flexible schedule,82 reviews,  Define key concepts and terminology in CybersecurityIdentify threats to cybersecurityDescribe the role and responsibilities of Cybersecurity management in the risk management effortExplain Cybersecurity risk and the organizational program to manage it,"['Cybersecurity', 'cybersecurity threats', 'Cybersecurity Management', 'Cybersecurity Risk Management']","['Welcome to Cybersecurity Foundations for Risk Management (Course 1)', 'An Introduction to Cybersecurity (Module 1.1)', 'Threats to Cybersecurity (Module 1.2)', 'Cybersecurity Management (Module 1.3)', 'Understanding Cybersecurity Risk and Risk Management (Module 1.4)', 'Wrap-up for Cybersecurity Foundations for Risk Management']","['Michael Whitman, Ph.D., CISM, CISSP', 'Herbert J. Mattord, Ph.D., CISM, CISSP, CDP']",['University System of Georgia'],Information Technology,https://www.coursera.org/learn/cybersecurity-foundations-for-risk-management
أساسيات الذكاء الاصطناعي والبيانات الضخمة | AI,4.9,Beginner level,Approx. 5 hours to complete,Flexible schedule,65 reviews,تتعرف على مفهوم الذكاء الاصطناعي وتميز بين أنواع الروبوتات المختلفة.تشرح مسارات الذكاء الاصطناعي المختلفة وتتعرف على الأنظمة الخبيرة.تشرح مفهوم الرؤية الحاسوبية وتطبق تقنيات معالجة اللغات الطبيعية.تشرح البيانات الضخمة وتصنيفاتها، تعرف خصائص البيانات الضخمة وتطبق آليات التعلم الآلي.,"['الريادة ومواكبة الثورة الصناعية الرابعة', 'المهارات الرقمية', 'مهارات التعامل مع البيانات الضخمة', 'الابتكار', 'استشراف المستقبل ورسم السيناريوهات']","['المفاهيم الأساسية', 'مسارات الذكاء الاصطناعي', 'معالجة اللغات الطبيعية', 'البيانات الضخمة', 'التعلم الآلي']",['Alfaisal.KLD'],['Alfaisal University | KLD'],Information Technology,https://www.coursera.org/learn/artificial-intelligence-and-big-data-fundamentals
Enterprise System Management and Security ,4.7,Beginner level,12 hours (approximately),Flexible schedule,601 reviews,,"['Subnetwork', 'Cybersecurity', 'Information Security (INFOSEC)', 'Enterprise System']","[""It's not that different from my home computer is it? Why home computing doesn't map to enterprise computing"", ""Doesn't everything work on wireless?  An introduction to enterprise networking"", 'What is virtualization', ""Isn't my computer already protected?  Good system management starts with knowing security"", 'Course Project - BYOD']",['Greg Williams'],['University of Colorado System'],Information Technology,https://www.coursera.org/learn/enterprise-system-management-security
Automate Approval Process with SharePoint & Power Automate,4.1,Intermediate level,2 hours,,37 reviews,"Create a SharePoint site and set up a list for storing car rental requestsUnderstand Power Automate concepts of trigger, action, condition and loopUse Power Automate flows to automate business approval process for car rental requests","['Automatization of manual business process', 'Creating Power Automate flows', 'Creating and Setting up SharePoint']",['Learn step-by-step'],['Daniel Gregurić'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/automate-approval-process-sharepoint-power-automate
OWASP Top 10 - Welcome and Risks 1-5,4.6,Intermediate level,4 hours (approximately),Flexible schedule,37 reviews,,[],"['Welcome to the OWASP Top 10', 'Broken Access Control', 'Cryptographic Failures', 'Injection Attacks', 'Insecure Design', 'Security Misconfiguration']",['John Wagnon'],['Infosec'],Information Technology,https://www.coursera.org/learn/owasp-top-10-risks-1-5
Introduction to Terraform,,Intermediate level,10 hours (approximately),Flexible schedule,,"How to use Terraform to build, change and destroy infrastructure?How to manage resource dependencies and similar resources in Terraform?","['Cloud Platforms', 'Cloud Management', 'Cloud Infrastructure']","['Terraform States', 'Managing Terraform Resources and Dependencies', 'Organizing Terraform Modules']","['Mohit Chandarana', 'Max Kraev ']",['Codio'],Information Technology,https://www.coursera.org/learn/codio-terraform
Networking in Google Cloud: Hybrid Connectivity and Network Management,4.8,Intermediate level,6 hours (approximately),Flexible schedule,"1,028 reviews",Configure connectivity to Google Cloud VPC networks.Configure private connection options to provide access to external resources and services from internal networks.Identify the best Network Service Tier for your needs.Configure monitoring and logging to troubleshoot networks problems.,[],"['Welcome to Networking in Google Cloud: Defining and Implementing Networks', 'Hybrid Connectivity', 'Private Connection Options ', 'Networking Pricing and Billing', 'Network Monitoring and Troubleshooting']",['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/learn/networking-gcp-hybrid-connectivity-network-management
파이썬 단기집중과정,4.7,Beginner level,Approx. 31 hours to complete,Flexible schedule,49 reviews,"파이썬의 정의 및 파이썬이 자동화와 관련된 이유 파악자동화된 작업을 수행하는 짧은 파이썬 스크립트 작성기본 파이썬 구조를 사용하는 방법 이해: 문자열, 목록 및 사전나만의 파이썬 객체 작성",[],"['안녕하세요 파이썬입니다!', '기본 파이썬 구문', '루프', '문자열, 목록 및 사전', '객체 지향 프로그래밍(선택 사항)', '마지막 프로젝트']",['Jim Sullivan'],['Google'],Information Technology,https://www.coursera.org/learn/python-crash-course-ko
Encoder-Decoder Architecture,4.0,Advanced level,Approx. 1 hour to complete,Flexible schedule,14 reviews,Understand the main components of the encoder-decoder architecture.Learn how to train and generate text from a model by using the encoder-decoder architecture.Learn how to write your own encoder-decoder model in Keras.,[],['Encoder-Decoder Architecture: Overview'],['Google Cloud Training'],['Google Cloud'],Information Technology,https://www.coursera.org/learn/encoder-decoder-architecture
Administración de las Tecnologías de la Información,4.8,Beginner level,11 hours (approximately),Flexible schedule,255 reviews,"Rol de operaciones y IT dentro de una organización. Integración de la tecnología con el negocio de la empresa.Distintos aspectos del management de procesos  y sistemas de información de una empresa.Principales beneficios, costos y riesgos relacionados con la información y los procesos de negocio.","['Liderazgo y gestión', 'IT y operaciones', 'negocio', 'Sistemas de información', 'Administración del negocio']","['Introducción a las operaciones y los procesos de negocios', 'Gestión de áreas de IT.  Sistemas de información (ERP)', 'Sistemas de información (CRM, BI).  RR. HH. de IT e infraestructura']",['Roberto de Gori'],['Universidad de Palermo'],Information Technology,https://www.coursera.org/learn/administracion-tecnologias-informacion
Create a Virtual Private Cloud (VPC) Using AWS,4.4,Beginner level,2 hours,,127 reviews,Create two Virtual Private Cloud Using Amazon Web ServicesTest and Run a Virtual Machine in the VPC you created in Amazon Web Services,"['Virtual Private Cloud', 'aws', 'Cloud', 'VPC', 'Amazon Web Services (Amazon AWS)']",['Learn step-by-step'],['Justin Cannady'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/create-virtual-private-cloud-vpc-aws
Créer un site Web gratuit avec WordPress,4.3,Beginner level,,,44 reviews,"Créer un site Web gratuit sur WordPress, le personnaliser et ajouter des pages au site Web sur WordPress","['Website Wireframe', 'Content Creation', 'Creativity', 'Web']",['Learn step-by-step'],['Delphine Sangotokun'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/creer-site-web-gratuit-wordpress
"Computing, Ethics, and Society Foundations",,Beginner level,24 hours (approximately),Flexible schedule,,"Identify and manage ethical situations that may arise in their careers.Understand and be able to apply ethical frameworks to help them analyze ethical challenges.Identify some of the main ethical issues that arise in the use of the internet, including privacy, security, and the impacts of social media.Describe key issues related to misinformation on the internet","['Privacy', 'security', 'Misinformation', 'Ethical Frameworks', 'Computing Ethics']","['Course Overview and Ethical Foundations', 'Internet Related Issues: Part 1', 'Internet Related Issues: Part 2', 'Privacy and Security']",['Bobby Schnabel'],['University of Colorado Boulder'],Information Technology,https://www.coursera.org/learn/computing-ethics-and-society-foundations
Introduction to Docker: Build Your Own Portfolio Site,4.6,Beginner level,3 hours,,284 reviews,Use the Docker client to communicate with the Docker server to carry out various operationsConfigure Docker in a real world development environment Create a real website in a Docker container,"['REST API commands', 'Docker (Software)']",['Learn step-by-step'],['Rudi Hinds'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/introduction-to-docker-build-portfolio-site
Complex Retrieval Queries in MySQL Workbench,4.5,Intermediate level,,,55 reviews,Practice problem-solving skills in SQL query building.Generate a complex retrieval query using SQL code.Verify complex query results.,"['Mysql Workbench', 'Aggregate Function', 'SQL Scripting', 'Nested Query', 'SQL']",['Learn step-by-step'],['Judy Richardson'],['Coursera Project Network'],Information Technology,https://www.coursera.org/projects/complex-retrieval-queries-in-mysql-workbench
