Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
人群与网络 ,4.7,,Approx. 21 hours to complete,Flexible schedule,113 reviews,,[],"['网络与图论', '社会选择与社会影响', '小世界现象', '万维网结构、链接分析与网络搜索', '博弈', '网络流量博弈，拍卖、匹配市场', '搜索引擎广告位的定价', '关系的平衡', '网络中的级联行为', '从众行为和事物的流行性', '信息不对称对市场的影响', '表决', '期末考试']","['王卫红（Wang Weihong） ', '邱泽奇 （Qiu Zeqi）']",['Peking University'],Social Sciences,https://www.coursera.org/learn/renqun-wangluo
Introduction to the Orbital Perspective,4.6,Beginner level,Approx. 16 hours to complete,Flexible schedule,19 reviews,,[],"['The Orbital Perspective', 'Looking Skyward - Part 1', 'Looking Skyward - Part II', 'Looking Earthward - Part I', 'Looking Earthward - Part II ', 'Looking Forward - Part I', 'Looking Forward - Part II', 'Call to Action - Part I', 'Call to Action - Part II', ' Call to Action - Part III']",['Ron Garan'],"['University of Arizona', 'University of Florida', 'Drexel University']",Social Sciences,https://www.coursera.org/learn/orbitalperspective
Reputation Crisis? Facebook meets Cambridge Analytica,,Intermediate level,Approx. 7 hours to complete,Flexible schedule,,,[],"['Introduction to the MOOC and the Case Study approach', 'Reputation Management', 'Leadership and Culture', 'Governance and Whistleblowing', 'Corporate Responsibilities and Purpose-driven Organisations', 'Capstone Project']","['Dr. Vidhi Chaudhri', 'Tao Yue']",['Erasmus University Rotterdam'],Social Sciences,https://www.coursera.org/learn/reputation-management-facebook-cambridge-analytica
Политика и управление водными ресурсами,4.9,,Approx. 17 hours to complete,Flexible schedule,21 reviews,,[],"['Модуль 1: От определения понятия «ресурс» к идеям коллективного управления', 'Модуль 2: Регулирование ресурсов и их использования, реализация норм на практике', 'Модуль 3. Интегрированное управление водными ресурсам (ИУВР) и Система Вода-Энергетика-Продовольствие и Экосистемы', 'Модуль 4: Интегрированное бассейновое управление', 'Модуль 5: вода как фактор конфликтов и основа сотрудничества']","['Géraldine Pflieger', 'Christian Bréthaut']",['University of Geneva'],Social Sciences,https://www.coursera.org/learn/russian-water-management
Cours intensif sur la science des données,,,Approx. 6 hours to complete,Flexible schedule,,Décrire le rôle de la science des données dans différents contextesComprendre comment les statistiques et l’apprentissage automatique ont une incidence sur la science des donnéesUtiliser les termes clés utilisés par les scientifiques des donnéesPrédire si un projet de science des données réussira,"['Inference', 'Bose–Einstein Statistics (B-E Statistics)', 'Experiment', 'General Statistics']",['Cours intensif sur la science des données'],"['Brian Caffo, PhD', 'Jeff Leek, PhD', 'Roger D. Peng, PhD']",['Johns Hopkins University'],Social Sciences,https://www.coursera.org/learn/data-science-course-fr
Detect Fake News in Python with Tensorflow ,3.4,Intermediate level,2 hours,,11 reviews,Collect and prepare text-based training and validation data for classifying textPerform term frequency–inverse document frequency vectorization on text samples to determine similarity between texts for classification Train a Deep Neural Network to classify Fake News articles,"['Tensorflow', 'Python Programming', 'Natural Language Processing', 'Fake News Detection']",['Learn step-by-step'],['Charles Ivan Niswander II'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/detect-fake-news-python-tensorflow
Ciudades en Transición,,Intermediate level,Approx. 24 hours to complete,Flexible schedule,,,[],"['Módulo 1', 'Módulo 2', 'Módulo 3', 'Módulo 4']",['Salomón González Arellano'],['Universidad Autónoma Metropolitana'],Social Sciences,https://www.coursera.org/learn/ciudades-en-transicin
Crear contenidos para redes sociales con Prezi,,Beginner level,,,,Descubrirás las características de Prezi  Podrás crear contenido para tus redes sociales de forma rápida y sencilla con Prezi,"['Digital Media', 'Social Media Marketing', 'Content Creation', 'Content Marketing', 'Digital Marketing']",['Learn step-by-step'],['Sara Nefzaoui'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/crear-contenidos-redes-sociales-prezi
Políticas educativas efectivas basadas en evidencia,,Beginner level,16 hours (approximately),Flexible schedule,,"Identificar los impactos en la cotidianidad que tienen las políticas educativas, reconociendo las 5 áreas efectivas en la mejora de la educación.Reconocer el rol de la evidencia empírica en la implementación de políticas educativas.Identificar las fortalezas y debilidades de los sistemas educativos en América Latina y el Caribe.","['Políticas educativas', 'Políticas pública', 'Desarrollo infantil temprano', 'Sistemas educativos', 'Diseño de políticas educativas']","['Módulo 1 - Educación en América Latina y el Caribe: en búsqueda de evidencia', 'Módulo 2 - Metas altas', 'Módulo 3 - Docentes efectivos', 'Módulo 4 - Recursos adecuados']",['Xenia Coton'],['Banco Interamericano de Desarrollo'],Social Sciences,https://www.coursera.org/learn/polticas-educativas-efectivas-basadas-en-evidencia
"Understanding China, 1700-2000: A Data Analytic Approach, Part 2",4.5,,Approx. 5 hours to complete,Flexible schedule,56 reviews,,[],"['Orientation and Module 1: Who Are We and Who Survives', 'Module 2: Who Reproduces and Who Marries', 'Module 3: Who Cares and Course Conclusion', 'Final Exam and Farewell']",['James Z. Lee'],['The Hong Kong University of Science and Technology'],Social Sciences,https://www.coursera.org/learn/understanding-china-history-part-2
"Teaching Impacts of Technology: Data Collection, Use, and Privacy",4.6,Beginner level,12 hours (approximately),Flexible schedule,10 reviews,,[],"['Course Orientation', 'Data Collection', 'Data Privacy', 'Data Use', 'Impacts of Computing and Pedagogy']",['Beth Simon'],['University of California San Diego'],Social Sciences,https://www.coursera.org/learn/teach-impacts-technology-data
Planification des mobilités,4.4,Beginner level,Approx. 29 hours to complete,Flexible schedule,14 reviews,,[],"['Introduction du cours', 'SEMAINE 2 : Connaître et décrire', 'SEMAINE 3 : Comprendre pour prévoir', 'Semaine 4 : Agir/Planifier', 'Semaine 5 . Décliner/adapter']","['Emmanuel Ravalet', 'Ayman Zoubir', 'Vincent Kaufmann', 'Olivier Klein']",['École Polytechnique Fédérale de Lausanne'],Social Sciences,https://www.coursera.org/learn/planification-mobilites
Participación eficaz de la sociedad civil en el desarrollo,4.8,,Approx. 13 hours to complete,Flexible schedule,150 reviews,,[],"['Módulo 1: Introducción a la participación efectiva de la sociedad civil en el desarrollo internacional', 'Módulo 2: El diálogo multisectorial ', 'Módulo 3:', 'Módulo 4: ', 'Módulo 5:']",['Sanne Huesken'],['Erasmus University Rotterdam'],Social Sciences,https://www.coursera.org/learn/participacion-eficaz-de-la-sociedad-civil-en-el-desarrollo
Data Literacy Capstone – Evaluating Research,,Intermediate level,5 hours (approximately),Flexible schedule,,,"['Research Methods', 'research evaluation']","['Capstone Project Overview', 'Locating Quality Scholarship', 'Final Paper Submission']","['Jennifer Bachner, PhD']",['Johns Hopkins University'],Social Sciences,https://www.coursera.org/learn/data-literacy-capstone-evaluating-research
Rebo-binario,,Beginner level,Approx. 9 hours to complete,Flexible schedule,,,"['Desarrollo de pensamiento crítico', 'Habilidades técnico – cognitivas propias del pensamiento computacional', 'Desarrollo de pensamiento creativo']","['Introducción al pensamiento computacional y la cultura digital', 'Introducción al pensamiento computacional con programación visual', 'Introducción al pensamiento computacional con lenguaje de programación']","['Lina Armendariz', 'Iñaqui De Olaizola']",['Universidad Autónoma Metropolitana'],Social Sciences,https://www.coursera.org/learn/rebo-binario
La Economía de la Felicidad ,,Beginner level,12 hours (approximately),Flexible schedule,,Comprender la propuesta teórica de la economía de la felicidad y determinar la nueva economía urbana. Describir los conceptos de ingresos económicos y de bienes relacionales.Definir aquellos instrumentos metodológicos que miden la felicidad y sus implicaciones.,[],"['Felicidad y economía', 'Los ingresos económicos y las aspiraciones materiales', 'La felicidad y los bienes relacionales', 'Midiendo la felicidad']",['Graciela Tonon'],['Universidad de Palermo'],Social Sciences,https://www.coursera.org/learn/la-economia-de-la-felicidad
Firearm Purchaser Licensing Teach-Out: The Background Check Policy Not Enough People Are Talking About,3.6,Beginner level,Approx. 5 hours to complete,Flexible schedule,22 reviews,,"['Background Checks', 'Discourse', 'Violence Prevention', 'Licensing']","['What is firearm purchaser licensing?', 'How do firearm purchaser licensing systems work?', 'How does firearm purchaser licensing address gaps present in federal law?', 'How can grassroots efforts advance firearm purchaser licensing?']","['Cassandra Crifasi, PhD, MPH', 'Rebecca G. Williams, MSPH']",['Johns Hopkins University'],Social Sciences,https://www.coursera.org/learn/firearm-licensing
"Comic Books, Geek Culture, and the Fandom Imaginary",,Beginner level,12 hours (approximately),Flexible schedule,,"Define and describe the dynamics of geek culture, as well as its relationships to fandom, popular culture, and digital mediaApply critical self-reflection and close reading frameworks through analytical writing and creative expressionEngage with pop culture and fandom communities by leveraging online platforms to make connections and synthesize learningReflect on your personal relationship to geek culture, and how popular culture intersects with memory and nostalgia","['Self-Reflection', 'Critical Thinking', 'Communication', 'Culture', 'analysis']","['Framing Fandom in Imaginary Spaces', 'Superheroes, Identity, and Answering the Call for Representation', 'When Fandom Turns Toxic']",['Christopher Haynes'],['University of Colorado Boulder'],Social Sciences,https://www.coursera.org/learn/comic-books-geek-culture-fandom-imaginary
Unleash Student Creativity with Buncee ,,Beginner level,,,,"Create buncees to share science, literacy, and more.Use Buncee to share student learning","['online tools', 'communication tools', 'learning tools', 'interactive content creation']",['Learn step-by-step'],['Rachel Lindsay'],['Coursera Project Network'],Social Sciences,https://www.coursera.org/projects/student-creative-learning-buncee
Tools and Practices for Addressing Pandemic Challenges,,Beginner level,Approx. 4 hours to complete,Flexible schedule,,How to use data to make informed decisions and adopt policies during a pandemicHow to implement best practices to address pandemic challenges,"['Data Science', 'Pandemic', 'Public Health', 'social science', 'policy making']","['Introduction', 'Data-driven Approaches to Pandemics', 'Pandemic preparedness, prevention, and response', 'Social work during and after a pandemic', 'Conclusions']",['Marco Brambilla'],['Politecnico di Milano'],Social Sciences,https://www.coursera.org/learn/tools-and-practices-for-addressing-pandemic-challenges
Felicidad y Políticas Públicas,,Beginner level,13 hours (approximately),Flexible schedule,,"Conocer las características de los conceptos de felicidad y políticas públicas y cómo influye la felicidad a la hora de diseñar las políticas. Distinguir entre la visión tradicional y la nueva perspectiva de ciudadanía, y definir la ciudadanía social y su relevancia en derechos básicos.  Analizar los usos de ""satisfacción con la democracia"" y el rol de formuladores de políticas.","['Democracia', 'Ciudadanía', 'Políticas públicas', 'Felicidad']","['Explorando los conceptos de felicidad y políticas públicas', 'Ciudadanía y felicidad', 'La satisfacción con la democracia y la felicidad', 'La felicidad y la formulación de las políticas públicas']",['Graciela Tonon'],['Universidad de Palermo'],Social Sciences,https://www.coursera.org/learn/felicidad-y-politicas-publicas
