Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Negotiations,4.5,Beginner level,Approx. 13 hours to complete,Flexible schedule,36 reviews,,[],"['Module 1 – Framework', 'Module 2 – Negotiation Fundamentals', 'Module 3 – Negotiation Dynamics', 'Module 4 –Negotiator Mindset']",['Maurice Schweitzer'],['University of Pennsylvania'],Business,https://www.coursera.org/learn/wharton-online-negotiations
Finance for Managers,4.8,,14 hours (approximately),Flexible schedule,914 reviews,,"['Dupont Analysis', 'Management Accounting', 'Business Analysis', 'Finance']","['Course Overview & Week 1', 'Week 2: Operational Ratios and Forecasting', 'Week 3: Diagnosis and Action Plan', 'Week 4: Negative NFO and DuPont Analysis ']",['Miguel Antón'],['IESE Business School'],Business,https://www.coursera.org/learn/operational-finance
Principles of Public Relations,4.7,Beginner level,6 hours (approximately),Flexible schedule,361 reviews,"Define and describe the practice of public relations and how it differs from related fields like advertising and marketing.Understand how mass media works and how news is produced, and where public relations fits into the process.Identify target audiences and the objectives for persuasive communication.Create public relations tools for practice, and understand how to implement them into daily use.","['Press Release', 'Public Relations', 'Branding', 'Influencers']","[' Defining Public Relations', 'The 4-Step Process in Public Relations', 'Corporate Social Responsibility', 'Working in Public Relations', 'Ethics in Public Relations Practice']",['Erin Willis'],['University of Colorado Boulder'],Business,https://www.coursera.org/learn/principles-of-public-relations
"Project Lifecycle, Information Sharing, and Risk Management",4.6,Beginner level,16 hours (approximately),Flexible schedule,55 reviews,"Describe different project lifecycles including waterfall and adaptive lifecycles.Demonstrate information sharing techniques to improve communication effectiveness with team members and external stakeholders.Perform an end-to-end risk analysis including SWOT analysis, risk register, and risk matrix.  Create executable risk response strategies to avoid or mitigate threats and exploit or enhance opportunities.","['Project Management', 'Risk Management', 'Systems Development Life Cycle', 'Information sharing']","['The Project Management Lifecycle', 'Information Sharing: Communications ', 'Information Sharing: Stakeholder Management', 'Introduction to Project Risk Management', 'Respond and Monitor Risk', 'Final Project and Quiz']","['Daniel C. Yeomans', 'Skill-Up EdTech Team']",['SkillUp EdTech'],Business,https://www.coursera.org/learn/project-lifecycle-information-sharing-risk-management
Active Listening: Enhancing Communication Skills,4.5,Beginner level,Approx. 4 hours to complete,Flexible schedule,25 reviews,Understand the fundamental principles of active listening and apply practical techniques to engage in meaningful conversations. Recognize and interpret nonverbal cues to gather comprehensive insights during conversations. Enhance relationships by refining active listening in challenging situations for effective conflict resolution.  Navigate cross-cultural communication considerations and demonstrate respectful listening to individuals from diverse backgrounds. ,"['Communication', 'conflict resolution', 'Cross-Cultural Skills', 'empathy', 'listening']",['Active Listening: Enhancing Communication and Connection'],['Hector Sandoval'],['Coursera Instructor Network'],Business,https://www.coursera.org/learn/active-listening-enhancing-communication-skills
Building High-Performing Teams,4.8,Beginner level,12 hours (approximately),Flexible schedule,372 reviews,,"['Team Building', 'Leadership', 'Emotional Intelligence', 'Team Management']","['Course Overview', 'Setting Team Foundations', 'Diagnosing Team Problems', 'Coaching Emotionally Intelligent Teams', 'Managing Common Team Types']","['Dr. Aviva Legatt', 'Derek Newberry, Ph.D.']",['University of Pennsylvania'],Business,https://www.coursera.org/learn/high-performing-teams
Formal Financial Accounting,4.8,Beginner level,Approx. 10 hours to complete,Flexible schedule,361 reviews,,[],"['Course Orientation', 'Module 1: Introduction to Financial Accounting Terminology', 'Module 2: Formal Financial Accounting for Assets', 'Module 3: Formal Financial Accounting for Liabilities and Shareholders’ Equity', 'Module 4: Applications of Formal Financial Accounting']",['Oktay Urcan'],['University of Illinois at Urbana-Champaign'],Business,https://www.coursera.org/learn/formal-financial-accounting
Personal & Family Financial Planning,4.6,,Approx. 15 hours to complete,Flexible schedule,"1,466 reviews",,"['Personal Finance', 'Insurance', 'Saving', 'Investment']","['Understanding Personal Finance', 'Financial Statements, Tools, and Budgets', 'Managing Income Taxes', 'Building and Maintaining Good Credit', 'Managing Risk', 'Investment Fundamentals', 'Investing Through Mutual Funds', 'Personal Plan of Action', 'Bonus Module']","['Michael S. Gutter, Ph.D.']",['University of Florida'],Business,https://www.coursera.org/learn/family-planning
"L'investissement à impact, la finance qui change le monde Specialization",4.6,Beginner level,1 months at 10 hours a week,Flexible schedule,232 reviews,,"['Impact Investing', 'Project', 'investissement à impact', 'Investment', 'Entrepreneurship']","[""L'investissement à impact : les fondamentaux"", ""L'investissement à impact : lever ou investir des fonds"", ""L'investissement à impact : les nouvelles frontières"", 'Financer un projet à impact']",['Thierry Sibieude'],['ESSEC Business School'],Business,https://www.coursera.org/specializations/impact-investing
Introdução aos Princípios e Práticas da Gestão De Projetos Specialization,4.9,Beginner level,1 months at 10 hours a week,Flexible schedule,927 reviews,,['Project Management'],"['Iniciação e Planejamento de Projetos', 'Orçamento e Cronograma de Projetos', 'Gestão de Riscos e de Mudanças em Projetos', 'Projeto Aplicado - Introdução a Gestão de Projetos']","['Silvio Burrattino Melhado', 'Tassia Farssura Lima da Silva', 'Tiely Zurlo Mognhol']","['Universidade de São Paulo', 'University of California, Irvine']",Business,https://www.coursera.org/specializations/gestao-de-projetos-introducao-usp
Introduction to Public Speaking,4.8,Beginner level,17 hours (approximately),Flexible schedule,"1,993 reviews",,"['Confidence', 'Presentation', 'Speech', 'Public Speaking']","['Week 1: Understanding speech', 'Week 2: Making ideas compelling and memorable', 'Week 3: Illustrating and delivering your ideas', 'Week 4: Overcoming your fear of public speaking and developing great delivery', 'Week 5: Course conclusion and your final speech']",['Dr. Matt McGarrity'],['University of Washington'],Business,https://www.coursera.org/learn/public-speaking
Optimizing a Website for Google Search,4.7,Intermediate level,13 hours (approximately),Flexible schedule,"1,573 reviews","Use keyword research to select best keywords to optimize your website in search results  Examine how to analyze, organize, create, and build content utilizing various strategies   Use best practices to develop a high quality local SEO approach  Develop a solid approach for achieving a productive and successful relationship with your client  ","['Keyword Research', 'Marketing', 'Content Marketing', 'Mathematical Optimization']","['Introduction to Optimizing a Website for Google Search', 'Advanced SEO Strategies', 'Mobile/App SEO and Metrics & KPIs', 'Creating an SEO Campaign']",['Rebekah May'],"['University of California, Davis']",Business,https://www.coursera.org/learn/optimizing-web-search
Atraer clientes e interactuar con ellos/as mediante el marketing digital,4.9,Beginner level,21 hours (approximately),Flexible schedule,257 reviews,Identificar estrategias para crear reconocimiento de marca entre los y las clientes potencialesExplicar el propósito del SEO (optimización de motores de búsqueda) y sus términos más importantesOptimizar el contenido del sitio web para SEOComprender el marketing de motores de búsqueda (SEM) y cómo beneficia a las empresas,"['Google', 'Optimización de motores de búsqueda (SEO)', 'Marketing de motores de búsqueda (SEM)', 'Estructura de sitios web', 'Reconocimiento del cliente']","['Introducción a “atrae e involucra clientes con marketing digital”', 'Comprende la optimización de motores de búsqueda (SEO)', 'Utiliza la optimización de motores de búsqueda (SEO)', 'Marketing de motores de búsqueda (SEM) y publicidad gráfica']",['Google Career Certificates'],['Google'],Business,https://www.coursera.org/learn/atraer-clientes-e-interactuar-con-ellos-as-mediante-el-marketing-digital
Analysing: Numeric and digital literacies Specialization,4.5,Beginner level,2 months at 10 hours a week,Flexible schedule,272 reviews,Assess the financial health of an organisation through analysis of its published financial statements and associated dataForecast how the strategy of an organisation will impact its financial results; and the implications upon the future strategyLeverage insights from customer intelligence and user experience in order to assess the elements of value generated by the organisationUse statistical analysis to generate and / or validate quantitative insights in order to support more effective decision-making by management,"['Financial Analysis', 'Financial Modeling', 'Data Visualization', 'Statistical analysis skills']","['Management and financial accounting: Know your numbers 1', 'Corporate finance: Know your numbers 2', 'Business intelligence and data analytics: Generate insights', 'Marketing analytics: Know your customers']","['David Pitt', 'Dr John-Paul Monck', 'Ray Welling', 'Keith Woodward', 'Connor Stead']",['Macquarie University'],Business,https://www.coursera.org/specializations/analysing-numeric-digital-literacies
Understanding Financial Statements: Company Position,4.8,Beginner level,12 hours (approximately),Flexible schedule,"1,275 reviews",,"['Accounting', 'Financial Statement', 'Balance Sheet', 'Accounting Terminology']","['Course Orientation', 'Module 1: What Is Accounting and Why Are Financial Reports Important?', 'Module 2: Assets – What Do You Own?', 'Module 3: Liabilities – What Do You Owe?', 'Module 4: Equity and How the Balance Sheet Fits Together']",['Kevin E. Jackson'],['University of Illinois at Urbana-Champaign'],Business,https://www.coursera.org/learn/financial-statements
Becoming an SAP Professional,4.8,Beginner level,8 hours (approximately),Flexible schedule,69 reviews,,"['SAP Career Trends', 'Routes into SAP', 'LinkedIn SAP Community', 'Learning.sap.com', 'SAP Partner Roles']","['Introduction to Becoming an SAP Professional', 'SAP Career, Learning Resources, and Certifications', 'SAP Career Preparation', 'Build Your SAP Career Development Plan']",['Martin Gollogly'],['SAP'],Business,https://www.coursera.org/learn/becoming-an-sap-professional
Compliance and Risk Management,4.5,Beginner level,18 hours (approximately),Flexible schedule,33 reviews,"Explain, implement, and apply compliance for an organizationExplain and identify key operational activities which require formal risk management policies and proceduresExplain and identify key laws and procedural requirements necessary for compliance","['Legal Compliance', 'Risk Management', 'Safety Compliance', 'Compliance Implementation', 'Compliance strategy']","['Introduction to Compliance and Risk Management', 'Hiring and Employee Relations Regulations ', 'Health and Safety Regulations ', 'Compliance Strategy and Implementation', 'Compliance and Risk Management Training']","['Rachel Landers', 'Michelle Alvarado', 'Brad Boyson']",['HRCI'],Business,https://www.coursera.org/learn/compliance-and-risk-management
