Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Analitik Data Google Professional Certificate,4.9,Beginner level,5 months at 10 hours a week,Flexible schedule,"1,808 reviews","Mendapatkan pemahaman mendalam tentang praktik dan proses yang sehari-hari digunakan di pekerjaan analis data junior.Mempelajari keterampilan analitis utama (pembersihan data, analisis, visualisasi) dan alat aplikasi spreadsheet, SQL, pemrograman R, TableauMemahami cara membersihkan, mengatur data analisis, menyelesaikan perhitungan menggunakan aplikasi spreadsheet, SQL & pemrograman RMempelajari cara memvisualisasi dan menyajikan temuan data di dasbor, presentasi, dan platform visualisasi yang umum digunakan","['Analisis data', 'Visualisasi Data (DataViz)', 'Perangkat Lunak Tableau', 'Presentasi', 'Aplikasi Spreadsheet', 'Pembersihan Data', 'SQL', 'Spreadsheet', 'Kalkulasi Data', 'Agregasi data', 'R Markdown', 'Pemrograman R', 'Rstudio', 'Pemecahan Masalah', 'Pengambilan keputusan', 'Mengajukan pertanyaan', 'Metadata', 'Etika data', 'Pengumpulan data', 'Data Cleansing (Pembersihan Data)', 'Sample Size Determination (Penentuan Ukuran Sampel)', 'Data Integrity (Integritas data)', 'Portofolio Kerja', 'Studi kasus']","['Dasar-dasar Analitik Data: Data, Data di Mana-mana', 'Ajukan Pertanyaan untuk Mengambil Keputusan Berdasarkan Data', 'Mempersiapkan Data untuk Eksplorasi', 'Memproses Data dari Kotor ke Bersih', 'Menganalisis Data untuk Menjawab Pertanyaan', 'Berbagi Data Melalui Seni Visualisasi', 'Analisis Data dengan Pemrograman R', 'Proyek Akhir Analitis Data Google: Selesaikan Sebuah Studi Kasus']",['Google Career Certificates'],['Google'],Math and Logic,https://www.coursera.org/professional-certificates/analitik-data-google
Foundations of Teaching for Learning: Introduction,4.6,,Approx. 8 hours to complete,Flexible schedule,751 reviews,,"['Teaching', 'Planning', 'Teaching Method']","['Being a Teacher: A Professional Privilege', 'Thinking About Learning', 'How Good is My Classroom?', 'Continuing to Learn in a Changing World']",['Professor John MacBeath'],['Commonwealth Education Trust'],Math and Logic,https://www.coursera.org/learn/teaching
New Space: Access to space - Basics,4.7,Beginner level,Approx. 6 hours to complete,Flexible schedule,35 reviews,Understand how to access space.Acquire basics on launchers architecture and propulsion system.Understand what characterize launchers and rocket engines developed in the New Space.,"['Rocket engines classification', 'Basis in space access', 'Sustainalble space introduction', 'Launchers architecture', 'New Space definiton']","['Introduction', 'The launchers', 'Rocket engines basics', 'Newspace for space access', 'General assessment']","['Yves Gourinat', 'Annafederica Urbano']",['ISAE-SUPAERO'],Math and Logic,https://www.coursera.org/learn/newspace-access-to-space
Managing Google Workspace,4.7,Beginner level,5 hours (approximately),Flexible schedule,952 reviews,"Manage and configure Google Workspace services for an organization.Manage mobile devices in Google Workspace.Retain, search and export your organization's data using Google Vault.Navigate Google Workspace admin reports and set up administrator alerts.",[],['Managing Google Workspace'],['Google Cloud Training'],['Google Cloud'],Math and Logic,https://www.coursera.org/learn/managing-google-workspace
Ecosystem Services: a Method for Sustainable Development,4.8,Intermediate level,Approx. 17 hours to complete,Flexible schedule,627 reviews,,[],"['Module 1: Frontiers in Ecosystem Services', 'Module 2: Valuation of Ecosystem Services', 'Module 3: Understanding the Normative Dimensions of Ecosystem Services', 'Module 4: Quantitative and Spatially-Explicit Assessment of Ecosystem Services ', 'Module 5: Mainstreaming Ecosystem Services into Decision-Making Process', 'Module 6: Create your own Ecosystem Services Case (optional)']","['Anthony Lehmann', 'Juliet Jane Fall', 'Martin Schlaepfer']",['University of Geneva'],Math and Logic,https://www.coursera.org/learn/ecosystem-services
Intercultural Management,4.6,Beginner level,Approx. 15 hours to complete,Flexible schedule,428 reviews,,"['Negotiation', 'Intercultural Competence', 'Cross-Cultural Communication', 'Intercultural Communication']","['Introduction', 'Intercultural Teams and Leadership', 'Intercultural HRM', 'International Marketing Decisions', 'Intercultural Business Negotiations', 'Wrap up']","['Chiara Succi', 'Robert Wilken', 'Kerstin Alfes', 'Marion Festing']",['ESCP Business School'],Math and Logic,https://www.coursera.org/learn/intercultural
React Native,4.8,Intermediate level,38 hours (approximately),Flexible schedule,209 reviews,,"['React (Javascript Library)', 'Application development', 'React', 'Mobile Development']","['Introduction to React Native', 'Lists and Text Input in React Native', 'Pressable, Images and Hooks in React Native', 'React Navigation', 'Final project assessment']",['Taught by Meta Staff'],['Meta'],Math and Logic,https://www.coursera.org/learn/react-native-course
Cybersecurity Awareness and Innovation,4.6,Beginner level,Approx. 6 hours to complete,Flexible schedule,627 reviews,Cibersecurity awareness mainly focused on identity managementUnderstanding of effective protection mechanisms against common threats related with IdentityCapacity to devise disruptive ideas related with identity protection,[],"['Identity and Authentication', 'Identity and social attacks', 'Protection basics for information and IT devices', 'The modern world: mobility and clouds', 'Cybersecurity Today and Challenges', 'Innovation & Entrepreneurship']","['Román Ramírez', 'Iván Martínez', 'Iván Pau']",['EIT Digital '],Math and Logic,https://www.coursera.org/learn/cybersecurity
Music and Social Action,4.7,,Approx. 25 hours to complete,Flexible schedule,167 reviews,,[],"['Welcome to Music and Social Action', 'What is Art and How Do We Experience It?', 'Democracy and the Arts, Part 1', 'Democracy and the Arts, Part II', 'Arts and Urban Renewal', '20th Century Artists and Social Commitment', '21st Century Artists and Social Commitment', 'Creating Social Action', 'Final Reflection ']",['Sebastian Ruth'],['Yale University'],Math and Logic,https://www.coursera.org/learn/music-and-social-action
Population Health: Fundamentals of Population Health Management,4.2,,Approx. 18 hours to complete,Flexible schedule,43 reviews,You will understand the value transformation in healthcareYou will get to know the distinctive essentials of Population Health ManagementYou will understand the contribution of health behaviour to individual health outcomesYou will understand that the complex nature of healthcare impacts implementation and evaluation of Population Health Management enterprises.,"['Epidemiology', 'knowledge of value-driven health care perspectives', 'essentials of Population Health Management', 'program methodology', 'population health data analytics']","['Welcome to Fundamentals of Population Health Management', 'Why Population Health Management?', 'What is Population Health Management?', 'What is health in Population Health Management?', 'How to implement Population Health Management?']","['Roos van der Vaart', 'Marc Bruijnzeels']",['Universiteit Leiden'],Math and Logic,https://www.coursera.org/learn/fundamentals-population-health-management
Programa Especializado en Gerencia de Proyectos Complejos Specialization,4.8,Intermediate level,4 months at 10 hours a week,Flexible schedule,231 reviews,"Planear y desarrollar proyectos de alto valor estratégico para lograr una ventaja
competitiva.Conocer y aplicar las mejores prácticas de gestión de proyectos para mejorar su
probabilidad de éxito.Comprender los procesos por los cuales pasan los proyectos complejos, desde su
ideación hasta la entrega de resultados.","['Planeación', 'Gestión estratégica', 'Formulación y evaluación de proyectos', 'Gerencia de proyectos', 'Lógica de negocio']","['Formulación y evaluación de proyectos complejos', 'Gestión del alcance: el qué de la triple restricción', 'Estimación de la línea base de tiempos y costos', 'Recuperación de proyectos en crisis']","['Gonzalo Vela Medina', 'Andrés Felipe Gómez Uribe']",['Universidad de los Andes'],Math and Logic,https://www.coursera.org/specializations/gerencia-proyectos-complejos
Statistical Inference and Hypothesis Testing in Data Science Applications,4.8,Intermediate level,36 hours (approximately),Flexible schedule,31 reviews,"Define a composite hypothesis and the level of significance for a test with a composite null hypothesis.Define a test statistic, level of significance, and the rejection region for a hypothesis test. Give the form of a rejection region.Perform tests concerning a true population variance.Compute the sampling distributions for the sample mean and sample minimum of the exponential distribution.",[],"['Start Here! ', 'Fundamental Concepts of Hypothesis Testing', 'Composite Tests, Power Functions, and P-Values', 't-Tests and Two-Sample Tests', 'Beyond Normality', 'Likelihood Ratio Tests and Chi-Squared Tests']",['Jem Corcoran'],['University of Colorado Boulder'],Math and Logic,https://www.coursera.org/learn/statistical-inference-and-hypothesis-testing-in-data-science-applications
Relational Database Design,4.6,Beginner level,34 hours (approximately),Flexible schedule,162 reviews,Create Entity Relationship Models and Entity Relationship DiagramsCreate Relational ModelsNormalize a Relational Model to 3NF,"['Database (DB) Design', 'Relational Models', 'Entity–Relationship (E-R) Model', 'Database (DBMS)', 'Normalization']","['Introduction to DBMS, and Entity Relational Models', 'Relational Models', 'Normalization', 'Case Study']",['Di Wu'],['University of Colorado Boulder'],Math and Logic,https://www.coursera.org/learn/relational-database-design
Applied AI with DeepLearning,4.4,Advanced level,25 hours (approximately),Flexible schedule,"1,108 reviews",,"['Machine Learning', 'Deep Learning', 'Long Short-Term Memory (ISTM)', 'Apache Spark']","['Introduction to deep learning', 'DeepLearning Frameworks', 'DeepLearning Applications', 'Scaling and Deployment']","['Tom Hanlon', 'Ilja Rasin', 'Romeo Kienzler', 'Niketan Pansare', 'Max Pumperla']",['IBM'],Math and Logic,https://www.coursera.org/learn/ai
Digital Forensics Essentials (DFE),4.8,Beginner level,25 hours (approximately),Flexible schedule,54 reviews,"Network forensics fundamentals, event correlation, and network traffic investigationData acquisition concepts, types, format, and methodologyComputer forensics investigation process and its phasesFundamental concepts of computer forensics","['Digital Forensics', 'Computer Forensics']","['Computer Forensics Fundamentals', 'Computer Forensics Investigation Process', 'Understanding Hard Disks and File Systems', 'Data Acquisition and Duplication', 'Defeating Anti-forensics Techniques', 'Windows Forensics', 'Linux and Mac Forensics', 'Network Forensics', 'Investigating Web Attacks', 'Dark Web Forensics', 'Investigating Email Crimes', 'Malware Forensics']",[],['EC-Council'],Math and Logic,https://www.coursera.org/learn/digital-forensics-essentials-dfe
Mindware: Critical Thinking for the Information Age ,4.8,Beginner level,Approx. 13 hours to complete,Flexible schedule,"1,340 reviews",Apply decision-making methods from this course to your own life.Identify key terms that relate to causes of cognitive bias.Better assess probability based on contextual factors.,"['Decision-Making', 'Data Analysis', 'Cost–Benefit Analysis', 'Statistical Inference', 'Sunk Costs', 'Cognitive Bias']","['Introduction', 'Lesson 1: Statistics', 'Lesson 2: The Law of Large Numbers', 'Lesson 3: Correlation', 'Lesson 4: Experiments', 'Lesson 5: Prediction', 'Lesson 6: Cognitive Biases', 'Lesson 7: Choosing and Deciding', 'Lesson 8: Logic and Dialectical Reasoning', 'Conclusion']",['Richard E. Nisbett'],['University of Michigan'],Math and Logic,https://www.coursera.org/learn/mindware
Bayesian Statistics: Techniques and Models,4.8,Intermediate level,29 hours (approximately),Flexible schedule,468 reviews,Efficiently and effectively communicate the results of data analysis.Use statistical modeling results to draw scientific conclusions.Extend basic statistical models to account for correlated observations using hierarchical models.,"['Gibbs Sampling', 'Bayesian Statistics', 'Bayesian Inference', 'R Programming']","['Statistical modeling and Monte Carlo estimation', 'Markov chain Monte Carlo (MCMC)', 'Common statistical models', 'Count data and hierarchical modeling', 'Capstone project']",['Matthew Heiner'],"['University of California, Santa Cruz']",Math and Logic,https://www.coursera.org/learn/mcmc-bayesian-statistics
Data Science in Stratified Healthcare and Precision Medicine,4.6,Intermediate level,Approx. 17 hours to complete,Flexible schedule,311 reviews,,"['Data Science', 'Python Programming', 'Machine Learning', 'Image Analysis']","['Welcome to the Course', 'WELCOME TO WEEK 2', 'WELCOME TO WEEK 3', 'WELCOME TO WEEK 4', 'WELCOME TO WEEK 5']","['Dr Frances Wong', 'Dr Areti Manataki']",['The University of Edinburgh'],Math and Logic,https://www.coursera.org/learn/datascimed
"Our Earth: Its Climate, History, and Processes",4.7,Beginner level,Approx. 13 hours to complete,Flexible schedule,341 reviews,,[],"['Building Blocks of Earth’s Climate System', 'Formation, evolution, and processes of the solid Earth ', 'Water in Earth’s Climate System: Oceans, Atmosphere, and Cryosphere', 'Life, and its Effect on Earth’s Climate System', 'Build Your Own Earth and Conclusion']","['Prof. David M. Schultz', 'Dr Jonathan Fairman', 'Dr Rochelle Taylor']",['University of Manchester   '],Math and Logic,https://www.coursera.org/learn/our-earth
