Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Create a First-Person Camera (VM-Compatible!) in Unity,4.6,Beginner level,2 hours,,16 reviews,"Detect and process keystrokes with Unity's built-in Input class.Create a mouse-detection script that will work on all standalone platforms and virtual machines.Rotate the camera on two axes, based on tracked movement from the mouse.","['Unity', 'Application development', 'Unity 3D', 'C sharp (C#) Programming Language', 'Video-game Development']",['Learn step-by-step'],['Edward Falzon '],['Coursera Project Network'],Personal Development,https://www.coursera.org/projects/create-first-person-camera-c-sharp-unity
Responsible AI: Applying AI Principles with GC - Español,,Beginner level,Approx. 1 hour to complete,Flexible schedule,,Explicar el caso empresarial de la IA responsable.Identificar consideraciones éticas con la IA utilizando prácticas recomendadas para detectar problemas.Describir cómo Google desarrolló y puso en práctica sus principios de la IA y aprovechó las lecciones aprendidas.Adoptar un marco de trabajo para poner en funcionamiento la IA responsable en tu organización.,[],"['Introducción', 'El caso empresarial de la IA responsable', 'Consideraciones técnicas y problemas éticos de la IA', 'Creación de los principios de la IA', 'Cómo poner en práctica los principios de la IA: Configura y ejecuta revisiones', 'Cómo poner en práctica los principios de la IA: Detección de problemas y lecciones aprendidas', 'Continuación del recorrido hacia la IA responsable']",['Google Cloud Training'],['Google Cloud'],Personal Development,https://www.coursera.org/learn/responsible-ai-applying-ai-principles-with-gc-es
Voces de cambio social,4.8,Beginner level,Approx. 6 hours to complete,Flexible schedule,544 reviews,"Identifique sus motivadores intrínsecos y determine un área de enfoque para comenzar su viaje de cambio social. Explore y aplique el pensamiento de diseño como una herramienta para representar el cambio social en su comunidad. Ofrezca un plan tangible y factible para marcar la diferencia en usted mismo, su comunidad y en el mayor movimiento para el cambio social. Expanda su red de cambio social y reflexione y evalúe las fortalezas y debilidades en su conjunto de habilidades. ","['Corporate Social Responsibility', 'Social Entrepreneurship']","['Semana 1: Cómo encontrar su motivación intrínseca ', 'Semana 2: Evaluación de las necesidades de su comunidad', 'Semana 3: los primeros pasos hacia la acción', 'Semana 4: cómo escalar, modelar negocios y crear redes de contactos ', 'Semana 5: reflexione, conéctese y cumpla su plan ']","['Joel Adriance', 'Melanie Tran', 'Dina Buchbinder Auron', 'Dr William Schulz', 'DR Selene Martinez-Pacheco', 'Carolina Zuheill Rosales', 'Rafael Henrique', 'Geórgia Nunes', 'Daniela Andrea Retamales Gomez', 'Nick Martin']",['Laureate Education'],Personal Development,https://www.coursera.org/learn/vocesdecambiosocial
Test-Driven Development Project: Random Person Generator,,Intermediate level,9 hours (approximately),Flexible schedule,,,"['Test-Driven Development', 'Unit Testing', 'Mock Object', 'Exception Handling']",['Capstone Project: Random Person Generator'],['Doug Purcell'],['LearnQuest'],Personal Development,https://www.coursera.org/learn/capstone-project-random-person-generator-using-tdd
Light Up Your World in Unity (Introduction to Lighting),,Beginner level,2 hours,,,Become familiar with Unity's different types of Light objects.Become familiar with Unity's scene-wide Lighting Settings.Understand how to simulate scene-wide sunlight and moonlight.,"['Unity', 'Application development', 'Unity 3D', 'C sharp (C#) Programming Language', 'Video-game Development']",['Learn step-by-step'],['Edward Falzon '],['Coursera Project Network'],Personal Development,https://www.coursera.org/projects/light-up-your-world-unity-introduction-lighting
Create an FPS Weapon in Unity (Part 2 - Firing Effects),,Beginner level,1.5 hours,,,Create a basic recoil animation using Unity's Animation and Animator Windows.Configure Particle Effects by configuring different Modules of the Particle System and play them with C# scripts.Use Unity's Physics Engine to simulate the effects of fired bullets toward objects.,"['Unity', 'Application development', 'Unity 3D', 'C sharp (C#) Programming Language', 'Video-game Development']",['Learn step-by-step'],['Edward Falzon '],['Coursera Project Network'],Personal Development,https://www.coursera.org/projects/create-fps-weapon-unity-firing-effects
Create an FPS Weapon in Unity (Part 3 -Damage Effects),,Beginner level,2 hours,,,Implement a Health System for Destructible GameObjects.Write C# scripts to set the Firing Rate and Damage Parameters of Weapons.Make Destructible Objects Emit Explosion Particle Effects.,"['Unity', 'Application development', 'Unity 3D', 'C sharp (C#) Programming Language', 'Video-game Development']",['Learn step-by-step'],['Edward Falzon '],['Coursera Project Network'],Personal Development,https://www.coursera.org/projects/create-fps-weapon-unity-damage-effects
Creación de Tablas de Base de Datos con SQL,,Beginner level,,,,Crear una base de datosCrear tablas para una base datos,"['Table (Database)', 'Database (DBMS)', 'Relational Database', 'SQL', 'Data Management']",['Learn step-by-step'],['Daniel David Benavides Sánchez'],['Coursera Project Network'],Personal Development,https://www.coursera.org/projects/creacion-de-tablas-de-base-de-datos-con-sql
Lleva tu resume al siguiente nivel con Canva,,Beginner level,2 hours,,,take your resume to the next level using Canva.Create a cover letter on Canva.,"['Resume Screening', 'Recruiting', 'Human Resources (HR)', 'Recruitment', 'Resume']",['Learn step-by-step'],['Monica I. Heredia Rodriguez'],['Coursera Project Network'],Personal Development,https://www.coursera.org/projects/lleva-tu-resume-al-siguiente-nivel-con-canva
Créer et manipuler un cluster Kubernetes avec Minikube,,Intermediate level,,,,Installer MinikubeCréer et manipuler un cluster Kubernetes avec MinikubeDéployer une application sur Minikube,"['Docker', 'Minikube', 'Conteneurs', 'Kubernetes', 'Linux']",['Learn step-by-step'],['Viranson HOUNNOUVI'],['Coursera Project Network'],Personal Development,https://www.coursera.org/projects/creer-manipuler-cluster-kubernetes-minikube
Machine Learning in the Enterprise - Português Brasileiro,,Intermediate level,Approx. 24 hours to complete,Flexible schedule,,"Descrever opções de gerenciamento, governança e pré-processamento de dadosIdentificar quando usar Vertex AutoML, BigQuery ML e treinamento personalizadoImplementar ajuste de hiperparâmetro Vertex VizierExplicar como criar previsões on-line e em lote, configurar o monitoramento do modelo e criar pipelines usando o Vertex AI",[],"['Module 0: Introdução', 'Module 1: Noções básicas sobre o fluxo de trabalho de ML nas empresas', 'Module 2: Dados para empresas', 'Module 3: A ciência do machine learning e o treinamento personalizado', 'Module 4: Ajuste de hiperparâmetros do Vertex Vizier', 'Module 5: Previsão e monitoramento de modelos usando a Vertex AI', 'Module 6: Pipelines da Vertex AI', 'Module 7:  Práticas recomendadas para desenvolvimento de ML', 'Module 8: Résumé du cours', 'Module 9: Resumo da série']",['Google Cloud Training'],['Google Cloud'],Personal Development,https://www.coursera.org/learn/machine-learning-in-enterprise-pt-br
Proyecto Final de Fundamentos de UX y requisitos de software,,Beginner level,2 hours (approximately),Flexible schedule,,,"['Creación de mapas de empatía', 'Elaboración de catálogos de requisitos', 'Redacción de historias de usuario']","['Proyecto Final - Parte I', 'Proyecto Final - Parte II', 'Proyecto Final - Parte III', 'Proyecto final - Parte IV']","['Dr. José Antonio Pow Sang Portillo', 'Mag. Eder Quispe']",['Pontificia Universidad Católica del Perú'],Personal Development,https://www.coursera.org/learn/proyecto-final-de-fundamentos-de-ux-y-requisitos-de-software
Christian Virtues for Spiritual Growth,,Beginner level,Approx. 5 hours to complete,Flexible schedule,,Apply the distinctiveness and narrative shape of Christian convictions and the process by which character is formed to your own life.Explain the role virtues play in Christian discipleship. ,"['Meditation', 'Spiritual Growth', 'Applied Ethics', 'theology', 'Philosophy Of Religion']","['Course Introduction and Kindness', 'Hope', 'Humility', 'Generosity']",['Stanley Hauerwas'],['Duke University'],Personal Development,https://www.coursera.org/learn/christian-theology-virtues
Vozes da Mudança Social,4.7,Beginner level,Approx. 6 hours to complete,Flexible schedule,23 reviews,"Identificar seus motivadores intrínsecos e determinar uma área de foco para iniciar sua jornada de mudança social.Entregar um plano tangível e executável para fazer a diferença em si mesmo, em sua comunidade e em um movimento ainda maior de mudança social.Explorar e aplicar o design thinking como uma ferramenta para promover mudanças sociais em sua comunidade.Expandir sua network e refletir e avaliar os pontos fortes e fracos de seu conjunto de habilidades.",[],"['Semana 1 - Encontrando sua motivação intrínseca ', 'Semana 2 - Avaliação das Necessidades da Comunidade', 'Semana 3 - Primeiros passos em direção à ação ', 'Dimensionamento, Modelos de Negócios e Networking', 'Semana 5 - Reflexão, Conexão e Execução']","['Joel Adriance', 'Melanie Tran', 'Dina Buchbinder Auron', 'Dr William Schulz', 'DR Selene Martinez-Pacheco', 'Carolina Zuheill Rosales', 'Rafael Henrique', 'Geórgia Nunes', 'Daniela Andrea Retamales Gomez', 'Nick Martin']",['Laureate Education'],Personal Development,https://www.coursera.org/learn/vozes-da-mudanca-social
Create an FPS Weapon in Unity (Part 4 - Ammunition),,Beginner level,2 hours,,,"Understand how to detect keystrokes from the playerCreate modular code and reusable components for in-game objectsUnderstand the principles behind Dictionaries and Enumerated types, and the concepts of Interfaces, Inheritance and Polymorphism","['Unity', 'Application development', 'Unity 3D', 'C sharp (C#) Programming Language', 'Video-game Development']",['Learn step-by-step'],['Edward Falzon '],['Coursera Project Network'],Personal Development,https://www.coursera.org/projects/create-fps-weapon-unity-ammunition
Commencer votre première réunion en ligne avec ZOOM,,Beginner level,1 hour,,,Vous apprendrez à créer un compte ZOOM et à vous connecter à des réunions en ligne sur la plateforme.,"['Social Network', 'interview']",['Learn step-by-step'],['Delphine Sangotokun'],['Coursera Project Network'],Personal Development,https://www.coursera.org/projects/commencer-premiere-reunion-ligne-zoom
