Course Title,Rating,Level,Duration,Schedule,Review,What you will learn,Skill gain,Modules,Instructor,Offered By,Keyword,Course Url
Exploring Our Responses to Climate Change Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,92 reviews,"Identify, discuss, and critique the merits and shortcomings of climate policies  Recognize activities that emit or capture greenhouse gases, and opportunities to reduce emissions/enhance sinks.  Identify climate risks where you live, and opportunities to manage risks.  Serve as a resource for others on climate issues in their community or at their workplace.  Define key terms associated with climate science, climate impacts, and climate policy  Accurately interpret climate information contained in data visualizations (e.g., charts, graphs, maps)   ","['Communicating scientific information', 'Evaluating policy options', 'Interpreting data visualizations']","['What is Climate Change?', 'How Do We Manage Climate Change?', 'Planning with Climate Change in Mind']",['Joseph Casola'],['University of Colorado Boulder'],Physical Science and Engineering,https://www.coursera.org/specializations/our-responses-climate-change
Rocket Science 101 Specialization,,Beginner level,1 months at 10 hours a week,Flexible schedule,,"Analyze spacecraft orbits and fuel requirements, evaluating the costs and benefits of diverse rocket engines and designs.Explore the historical development of US space programs and the impact of Germany's WWII rocket advancements.Examine modern applications, including satellite systems supporting daily life, celestial object distinctions, and the experiences of space travel.","['Astronomy', 'History', 'Physics', 'Physical Science', 'Space', 'Rocket Science Basics', 'Engineering Physics', 'Engineering', 'Rocket Science', 'Rocket Mechanics', 'Rocket Science History', 'Rocketry']","['The Basics of Rocket Science', 'The History of Rocket Science', 'Rocket Science in Everyday Life']",['Aaron Ridley'],['University of Michigan'],Physical Science and Engineering,https://www.coursera.org/specializations/rocket-science-101
"Question Reality! Science, philosophy, a search for meaning Specialization",5.0,Beginner level,1 months at 10 hours a week,Flexible schedule,15 reviews,,[],"['Question Reality: Cosmos', 'Question Reality: Matter', 'Question Reality: Mind']",['Marcelo Gleiser'],['Dartmouth College'],Physical Science and Engineering,https://www.coursera.org/specializations/question-reality-science-philosophy
CAD/BIM技術與應用 Specialization,4.7,Beginner level,5 months at 10 hours a week,Flexible schedule,154 reviews,,[],"['工程圖學 2D CAD', '工程圖學 2D CAD 專題', '工程圖學 3D CAD', '工程圖學 3D CAD 專題', '工程資訊管理 BIM 基礎', '工程資訊管理 BIM 塑模', '工程資訊管理 BIM 應用', 'CAD/BIM技術與應用專項課程（CAD/BIM Specialization)']","['謝尚賢', '康仕仲']",['National Taiwan University'],Physical Science and Engineering,https://www.coursera.org/specializations/cad-bim-jianmo
The Physics of Emergence: Introduction to Condensed Matter Specialization,,Beginner level,3 months at 4 hours a week,Flexible schedule,,"Define a phase of matter.Identify phases of matter using notions of symmetry, topology and renormalization.Apply ideas from condensed matter physics to understand complex phenomena in the natural world.Explain key open frontiers for condensed matter physics.","['non-equilibrium phases of matter', 'universality', 'ergodicity breaking', 'superconductors', 'Renormalization group', 'Metals and insulators', 'topological phases of matter', 'Band theory', 'thermalization', 'Phases of matter', 'Spontaneous symmetry breaking', 'Emergent phenomena']","['Phases of Matter: Solid, Liquid, Gas and Beyond', 'Universal Theories', 'Modern Topics in Condensed Matter Physics']",['Rahul Nandkishore'],['University of Colorado Boulder'],Physical Science and Engineering,https://www.coursera.org/specializations/the-physics-of-emergence-introduction-to-condensed-matter
Programa especializado en circuitos eléctricos con SPICE Specialization,5.0,Intermediate level,1 months at 10 hours a week,Flexible schedule,6 reviews,,"['Aplicar conceptos de álgebra compleja y fasorial al análisis de circuitos de régimen permanente', 'Analizar circuitos resistivos con fuentes continuas y dependientes', 'Analizar circuitos monofásicos y trifásicos', 'Resolver circuitos en términos de su respuesta permanente', 'Circuitos trifásicos']","['Circuitos con SPICE: Fundamentos de los circuitos eléctricos', 'Circuitos con SPICE: Sistemas trifásicos y análisis avanzado', 'Circuitos con SPICE: Análisis en el tiempo y la frecuencia']",['Angel Abusleme'],['Pontificia Universidad Católica de Chile'],Physical Science and Engineering,https://www.coursera.org/specializations/programa-especializado-en-circuitos-electricos-con-spice
Arctic Meltdown Specialization,4.8,Beginner level,1 months at 10 hours a week,Flexible schedule,31 reviews,"Mastering Arctic geography.Understanding the pronounced and interconnected changes unfolding in the Arctic.  Recognizing intimate connections between the changing Arctic, Northern economies, peoples, and geopolitics.","['Economics', 'Geography', 'Climate Change', 'Environmental Protection', 'Arctic Studies']","['Intro to the Arctic', 'Polar Peril', 'The North Awakens']",['Mark C. Serreze'],['University of Colorado Boulder'],Physical Science and Engineering,https://www.coursera.org/specializations/arctic-climate-environment-geographies
Voyages de l'infiniment grand à l'infiniment petit Specialization,,Beginner level,1 months at 10 hours a week,Flexible schedule,,"Physique des particules, physique nucléaire, cosmologie, histoire des sciencesInstrumentation, détecteurs, accélérateursAnalyse des données, grille de calcul, programmation informatiqueApplications sociétales de recherches fondamentales",['Mise en application de connaissances scientifiques de niveau lycée ou premier cycle universitaire'],"[""Vers l'infiniment grand"", ""Vers l'infiniment petit"", ""D'un infini à l'autre"", 'Les deux infinis et nous']","['Philippe Schune', 'Olivier Drapier', 'Sébastien Descotes-Genon', 'Nicolas Arnaud']",['École Polytechnique'],Physical Science and Engineering,https://www.coursera.org/specializations/physique-2infinis
Introduction to Linear Algebra,,Intermediate level,Approx. 36 hours to complete,Flexible schedule,,,[],"['Week 1 - Geometric Vectors in the Plane and in Space', 'Week 2 - Lines and Planes in Space and Systems of Linear Equations', 'Week 3 - Matrix Arithmetic and the Theory of Determinants', 'Week 4 - Eigentheory and Diagonalisation']",['David Easdown'],['The University of Sydney'],Physical Science and Engineering,https://www.coursera.org/learn/introduction-to-linear-algebra
Single Variable Calculus,4.6,,Approx. 14 hours to complete,Flexible schedule,305 reviews,,[],"['A Calculus for Sequences', 'Introduction to Numerical Methods', 'Series and Convergence Tests', 'Power and Taylor Series', 'Concluding Single Variable Calculus']",['Robert Ghrist'],['University of Pennsylvania'],Physical Science and Engineering,https://www.coursera.org/learn/discrete-calculus
Calculus: Single Variable Part 1 - Functions,4.7,,Approx. 13 hours to complete,Flexible schedule,"2,091 reviews",,"['Series Expansions', 'Calculus', 'Series Expansion']","['Introduction', 'A Review of Functions', 'Taylor Series', 'Limits and Asymptotics']",['Robert Ghrist'],['University of Pennsylvania'],Physical Science and Engineering,https://www.coursera.org/learn/single-variable-calculus
Calculus: Single Variable Part 3 - Integration,4.8,,Approx. 17 hours to complete,Flexible schedule,486 reviews,,"['Differential Equations', 'Integration By Parts', 'Improper Integral', 'Integration By Substitution']","['Integrating Differential Equations', 'Techniques of Integration', 'The Fundamental Theorem of Integral Calculus', 'Dealing with Difficult Integrals']",['Robert Ghrist'],['University of Pennsylvania'],Physical Science and Engineering,https://www.coursera.org/learn/integration-calculus
Calculus: Single Variable Part 2 - Differentiation,4.8,,Approx. 10 hours to complete,Flexible schedule,911 reviews,,"['Differential Calculus', 'Differential (Mathematics)', 'Derivative', ""Newton'S Method"", 'Linear Approximation']","['A New Look at Differentiation', 'Putting Derivatives to Work', 'Differentials and Operators']",['Robert Ghrist'],['University of Pennsylvania'],Physical Science and Engineering,https://www.coursera.org/learn/differentiation-calculus
Calculus: Single Variable Part 4 - Applications,4.9,,Approx. 20 hours to complete,Flexible schedule,257 reviews,,[],"['Computing Areas and Volumes', 'Other Geometric Applications', 'Physical Applications', 'Averages and Mass', 'An Introduction to Probability']",['Robert Ghrist'],['University of Pennsylvania'],Physical Science and Engineering,https://www.coursera.org/learn/applications-calculus
Cybersecurity and Its Ten Domains,4.4,Beginner level,Approx. 23 hours to complete,Flexible schedule,"2,378 reviews",,"['Cybersecurity', 'Cryptography', 'Information Security (INFOSEC)', 'Cyber-Security Regulation']","['Welcome and Course Overview', 'Introduction to Security, Access Control, and Software Development Security', 'Business Continuity and Disaster Recovery Planning and Cryptography', 'Information Security Governance and Risk Management & Legal, Regulations, Investigations, and Compliance', 'Operations Security & Physical and Environmental Security', 'Security Architecture and Design & Telecommunications and Network Security', 'Receive Undergraduate Course Credit at Kennesaw State University']","['Dr. Humayun Zafar, CEH, CISM, CRISC, PCIP']",['University System of Georgia'],Physical Science and Engineering,https://www.coursera.org/learn/cyber-security-domain
Materials in Oral Health,4.7,,Approx. 15 hours to complete,Flexible schedule,398 reviews,,[],"['Titanium and Ceramics ', 'Modern Composites and Cements', 'Digital Dentistry', 'Lab Tests']","['James Kit Hon Tsoi', 'Jukka Pekka Matinlinna']",['The University of Hong Kong'],Physical Science and Engineering,https://www.coursera.org/learn/materials-oral-health
Cryptography and Information Theory,4.5,Intermediate level,7 hours (approximately),Flexible schedule,424 reviews,,[],"['Cryptography Overview', 'Information Entropy', 'Brute-Force Attack and Cryptanalysis', 'Computational Security and Side-Channel Attack']",['Sang-Yoon Chang'],['University of Colorado System'],Physical Science and Engineering,https://www.coursera.org/learn/crypto-info-theory
Introduction to Applied Cryptography,4.6,Beginner level,Approx. 19 hours to complete,Flexible schedule,48 reviews,,[],"['Introduction to the course and the Cryptographic Toolkit', 'Applications of Cryptography', 'Cryptosystems', 'Attacking Cryptosystems']",['Professor Keith M. Martin'],['University of London'],Physical Science and Engineering,https://www.coursera.org/learn/introduction-to-applied-cryptography
"Assets, Threats, and Vulnerabilities",4.8,Beginner level,26 hours (approximately),Flexible schedule,"1,466 reviews","Classify assetsAnalyze an attack surface to find risks and vulnerabilitiesIdentify threats, such as social engineering, malware and web-based exploitsSummarize the threat modeling process","['Authentication', 'vulnerability assessment', 'Cryptography', 'asset classification', 'threat analysis']","['Introduction to asset security', 'Protect organizational assets', 'Vulnerabilities in systems', 'Threats to asset security']",['Google Career Certificates'],['Google'],Physical Science and Engineering,https://www.coursera.org/learn/assets-threats-and-vulnerabilities
Self-Driving Cars Specialization,4.7,Advanced level,3 months at 10 hours a week,Flexible schedule,"2,607 reviews","Understand the detailed architecture and components of a self-driving car software stackImplement methods for static and dynamic object detection, localization and mapping, behaviour and maneuver planning, and vehicle controlUse realistic vehicle physics, complete sensor suite: camera, LIDAR, GPS/INS, wheel odometry, depth map, semantic segmentation, object bounding boxesDemonstrate skills in CARLA and build programs with Python",[],"['Introduction to Self-Driving Cars', 'State Estimation and Localization for Self-Driving Cars', 'Visual Perception for Self-Driving Cars', 'Motion Planning for Self-Driving Cars']","['Jonathan Kelly', 'Steven Waslander']",['University of Toronto'],Physical Science and Engineering,https://www.coursera.org/specializations/self-driving-cars
Web Design for Everybody: Basics of Web Development & Coding Specialization,4.8,Beginner level,2 months at 10 hours a week,Flexible schedule,"24,814 reviews",Add interacitivity to web pages with JavascriptDescribe the basics of Cascading Style Sheets (CSS3)Use the Document Object Model (DOM) to modify pagesApply responsive design to enable page to be viewed by various devices,"['Responsive Web Design', 'Html5', 'Web Development', 'JavaScript', 'Cascading Style Sheets (CSS)']","['Introduction to HTML5', 'Introduction to CSS3', 'Interactivity with JavaScript', 'Advanced Styling with Responsive Design', 'Web Design for Everybody Capstone']","['Colleen van Lent, Ph.D.', 'Charles Russell Severance']",['University of Michigan'],Physical Science and Engineering,https://www.coursera.org/specializations/web-design
